Crash Time of Day,Collision Type,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Driver At Fault,Driver Distracted By,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Speed Limit,Parked Vehicle
1,7,0,2,2,0,0,0,1,1,8,1,55,0
0,10,0,2,2,0,1,1,2,2,0,12,0,0
5,2,0,0,2,0,1,0,1,1,3,6,35,0
0,3,1,2,1,0,1,1,2,2,0,1,35,0
4,3,0,0,0,0,1,0,2,2,0,5,35,0
0,0,1,2,1,0,0,0,0,0,0,3,45,0
4,2,0,0,2,0,0,0,6,6,0,0,40,0
1,0,0,0,2,0,0,0,0,0,0,3,30,0
4,3,0,0,0,0,0,0,9,10,0,1,35,0
0,0,0,0,3,0,0,0,0,0,8,0,35,0
4,2,1,0,1,0,0,0,8,8,4,0,30,0
5,2,0,0,2,0,0,0,9,10,3,12,35,0
2,0,1,2,1,0,1,0,2,2,8,3,35,0
4,0,0,0,2,0,0,0,0,0,5,0,30,0
4,0,0,0,1,0,0,0,0,0,0,0,40,0
4,1,0,0,2,0,1,1,2,2,0,5,25,0
5,3,0,0,5,0,1,1,2,2,0,1,25,0
0,4,0,0,1,0,1,1,3,3,5,5,35,0
2,1,1,2,2,0,1,1,3,3,5,1,30,0
0,0,0,0,1,0,0,0,0,0,0,0,35,0
5,3,0,0,2,0,0,0,2,2,8,1,35,0
0,3,0,0,2,0,0,0,8,8,0,1,15,0
0,4,0,0,1,0,0,0,2,2,0,1,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
5,3,0,0,1,0,0,0,2,2,0,12,35,0
5,3,0,0,2,0,1,0,4,4,0,5,35,0
4,2,0,0,2,0,1,0,4,4,0,5,35,0
4,3,0,0,2,0,0,0,2,2,0,3,35,0
5,0,0,0,1,0,1,1,2,2,8,1,55,0
5,0,1,0,1,0,0,0,0,0,0,3,55,0
2,1,0,2,2,0,1,1,2,2,0,1,35,0
0,2,0,0,1,0,0,0,11,9,0,11,25,0
0,0,0,0,1,0,1,0,2,2,0,2,35,0
4,0,0,0,1,0,0,0,0,0,0,3,35,0
2,1,1,2,2,0,1,0,2,2,0,1,35,0
2,0,1,2,1,0,0,0,0,0,0,0,35,0
4,12,1,0,0,0,1,0,2,2,5,5,35,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
5,6,0,0,2,0,1,1,1,1,0,6,35,0
0,3,0,0,1,0,0,0,11,9,0,5,35,0
5,0,0,0,1,0,1,1,2,2,0,1,40,0
0,2,0,0,1,0,0,0,1,1,4,1,35,0
5,3,0,0,1,0,0,0,2,2,8,0,35,0
5,4,1,0,0,0,0,0,2,2,8,1,30,0
1,3,0,0,1,0,0,0,1,1,4,0,40,0
5,4,0,0,1,0,0,0,2,2,0,2,35,0
5,0,0,0,2,0,1,1,2,2,0,3,40,0
1,4,0,0,1,0,1,0,3,3,0,1,35,0
5,0,0,0,2,0,0,0,0,0,0,3,40,0
0,0,0,0,1,0,0,0,0,0,0,3,35,0
5,7,0,0,2,0,1,0,2,2,6,1,40,0
4,2,0,0,2,0,0,0,9,10,0,1,30,0
5,2,0,0,1,1,1,0,1,1,5,1,35,0
0,2,0,0,2,0,1,1,3,3,0,6,35,0
0,3,0,5,1,0,1,1,1,1,0,4,25,0
0,3,0,0,0,0,1,1,3,4,0,2,30,0
3,1,0,4,2,0,1,1,2,3,0,1,25,0
5,3,0,0,1,0,1,1,9,10,0,5,35,0
0,1,0,2,2,0,1,1,2,2,0,1,25,0
5,7,0,0,2,0,0,0,10,11,7,5,40,0
0,1,0,0,2,0,1,0,2,2,11,1,35,0
0,3,0,0,1,0,1,1,4,4,0,1,45,0
4,4,1,0,2,0,1,1,2,2,0,2,40,0
5,2,0,0,1,0,0,0,9,10,8,0,35,0
1,3,0,0,1,0,0,0,2,2,4,4,45,0
0,4,0,0,1,0,1,0,2,2,0,5,35,0
0,2,0,0,1,0,1,0,4,4,4,1,35,0
4,2,0,0,2,0,0,0,8,8,3,0,35,0
0,6,0,0,2,0,1,0,8,8,0,3,40,0
4,2,1,0,1,0,0,0,11,9,5,5,30,0
4,3,0,0,0,0,0,0,2,2,0,1,35,0
5,3,0,0,1,0,0,0,9,10,0,1,35,0
1,3,0,2,3,0,1,1,8,8,0,5,30,0
3,1,0,2,2,0,1,1,14,14,2,2,10,0
4,0,0,0,2,0,1,1,2,2,0,1,40,0
0,3,0,0,1,0,1,1,2,2,8,5,45,0
4,3,0,0,2,0,1,1,4,4,0,5,35,0
5,3,0,0,1,0,0,0,3,3,0,1,35,0
4,7,0,0,2,0,1,1,3,3,0,5,35,0
1,1,0,2,2,0,1,1,2,2,0,1,45,0
4,3,0,0,1,0,0,0,1,1,0,12,35,0
4,3,0,0,1,0,1,1,2,3,4,1,35,0
5,0,0,0,1,0,0,0,0,0,0,3,40,0
3,0,0,2,1,0,1,1,2,2,0,1,55,0
4,0,0,0,1,0,0,0,0,0,8,3,35,0
5,3,0,0,1,0,1,0,2,2,0,1,35,0
5,3,0,0,1,0,1,1,2,2,0,1,35,0
0,1,0,0,5,0,1,1,1,1,8,12,40,0
5,3,1,0,2,0,1,1,8,8,0,12,35,0
5,0,1,0,1,0,1,1,2,2,0,1,55,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
0,2,1,5,1,0,0,0,6,6,0,1,25,0
0,0,0,0,1,0,0,0,0,0,0,3,30,0
0,4,1,5,1,0,0,0,2,2,0,5,45,0
1,3,1,3,1,0,1,0,11,9,0,1,35,0
5,0,1,0,1,0,1,1,2,2,4,6,25,0
5,3,0,0,1,0,1,1,2,2,0,1,35,0
2,0,0,4,2,1,1,0,3,2,0,1,35,0
1,1,1,2,2,0,1,0,2,2,4,1,35,0
5,0,1,0,1,1,1,0,2,2,0,3,35,0
1,4,0,0,1,0,0,0,2,2,0,1,35,0
5,0,0,0,2,0,0,0,0,0,3,0,25,0
0,0,0,0,5,0,1,1,2,2,0,6,25,0
0,0,0,2,2,0,0,0,0,0,0,1,55,0
0,2,1,0,2,0,1,1,3,3,0,1,25,0
5,3,0,0,1,0,1,0,4,2,0,1,35,0
4,15,0,0,1,0,0,0,6,6,0,0,35,0
5,3,0,0,1,0,0,0,10,11,0,2,35,0
0,3,0,0,0,0,1,1,11,9,0,5,50,0
0,4,0,0,1,0,1,1,4,4,0,5,25,0
3,0,0,2,1,0,0,0,0,0,0,2,45,0
1,3,0,2,1,0,1,1,4,4,0,1,35,0
4,15,0,0,1,0,0,0,5,5,0,0,35,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
4,15,0,0,1,0,0,0,10,11,0,0,35,0
4,3,0,0,1,0,0,0,9,10,0,1,35,0
4,0,1,0,1,0,1,1,2,2,0,1,35,0
4,12,1,0,2,0,0,0,2,2,5,8,30,1
4,2,0,0,2,0,1,0,5,5,17,1,35,0
4,3,0,0,1,0,0,0,2,2,0,1,40,0
1,11,0,4,2,0,0,0,0,0,0,0,30,0
4,3,0,0,0,0,0,0,3,3,0,1,35,0
4,0,0,0,2,0,0,0,0,0,0,2,40,0
5,2,0,0,2,0,1,0,1,1,0,6,35,0
5,4,0,0,1,0,0,0,2,2,0,4,35,0
0,3,0,0,1,0,1,0,8,8,0,5,35,0
2,1,0,2,2,0,0,0,2,2,0,1,30,0
3,1,1,4,2,0,1,1,7,7,1,13,25,0
5,0,0,0,1,0,0,0,0,0,18,3,35,0
3,6,0,2,1,0,0,0,2,2,0,16,25,0
5,1,0,0,6,0,1,0,2,2,8,1,45,0
0,4,1,4,1,0,0,0,1,1,0,3,35,0
4,0,1,0,2,0,1,1,2,2,4,3,40,0
5,2,1,0,2,0,0,0,1,1,5,0,35,0
1,7,0,2,2,0,0,0,11,9,0,1,45,0
0,4,1,4,1,0,1,0,2,2,0,2,35,0
1,0,1,1,1,0,0,0,0,0,5,3,40,0
3,12,0,4,2,0,0,0,1,1,0,1,35,0
5,2,1,0,2,0,0,0,4,4,4,3,35,0
0,3,0,2,1,0,0,1,2,2,0,2,45,0
3,0,0,2,1,1,1,0,2,2,0,3,35,0
5,1,0,0,2,0,1,0,0,0,15,13,25,0
0,0,0,0,2,0,0,0,0,0,0,3,40,0
4,4,0,0,3,0,1,0,3,2,5,5,30,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
0,0,3,5,2,0,0,0,0,0,4,3,40,0
4,0,0,0,2,0,0,0,0,0,4,3,40,0
5,2,0,0,1,0,0,0,8,8,11,0,35,0
4,2,1,0,2,0,0,0,4,4,3,1,30,0
0,2,0,2,2,0,1,0,5,5,0,1,35,0
0,4,0,0,1,0,1,0,4,4,0,5,35,0
5,3,0,0,1,0,0,0,2,2,0,1,30,0
4,0,0,0,2,0,1,1,2,2,0,3,40,0
4,2,0,0,2,0,1,1,3,3,4,1,25,0
3,0,0,2,1,1,1,1,2,2,0,1,40,0
5,2,1,0,2,0,0,0,2,2,0,3,35,0
4,6,1,0,2,0,1,1,6,6,3,6,35,0
5,3,0,0,1,0,1,0,2,2,0,2,35,0
1,0,0,0,2,0,0,0,0,0,0,0,30,0
3,2,1,2,1,0,1,1,2,2,0,1,35,0
4,0,0,0,0,0,0,0,0,0,0,0,40,0
5,0,0,0,1,0,0,0,0,0,15,0,40,0
0,4,0,2,1,0,0,0,1,1,0,1,35,0
0,4,1,2,2,0,1,1,2,2,0,5,35,0
5,0,0,0,1,0,0,0,0,0,0,3,55,0
4,2,0,0,2,0,1,1,1,1,0,6,25,0
3,2,1,2,1,0,0,0,7,7,0,5,35,0
1,0,0,0,1,0,0,0,0,0,0,0,45,0
5,3,1,0,1,0,0,0,1,1,4,0,25,0
0,4,1,2,1,0,1,0,2,2,0,5,35,0
5,0,0,0,5,0,1,1,2,2,0,3,50,0
5,0,0,0,1,0,0,0,0,0,4,3,40,0
0,1,0,4,2,0,1,1,2,2,0,1,35,0
4,2,0,0,2,0,0,0,5,5,1,1,25,0
0,2,0,2,2,0,0,0,1,1,3,3,35,0
5,2,1,0,2,0,0,0,9,10,0,1,35,0
0,4,0,5,1,0,1,0,2,2,4,5,30,0
0,0,0,2,2,0,0,0,0,0,5,0,25,0
0,2,0,4,2,0,1,1,6,6,0,1,40,0
0,3,0,2,2,0,0,0,1,1,0,1,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
4,2,0,0,1,0,0,0,1,1,3,4,40,0
5,3,0,0,1,0,0,0,2,2,3,4,35,0
4,0,1,0,1,0,1,0,2,2,1,3,35,0
3,1,0,2,2,0,1,0,2,2,1,1,30,0
0,0,0,2,2,0,0,0,0,0,4,0,40,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
1,0,1,2,2,0,0,0,0,0,3,0,25,0
1,0,0,0,2,0,0,0,0,0,0,0,30,0
0,2,0,2,2,0,0,0,8,8,0,1,35,0
1,1,0,2,2,0,1,0,2,2,0,1,35,0
5,7,0,0,2,0,0,0,6,6,13,6,40,0
2,3,0,2,3,0,1,1,7,7,0,1,35,0
0,3,0,0,1,0,0,0,2,2,0,1,45,0
0,4,1,2,1,0,0,0,3,3,0,5,45,0
3,9,0,2,0,0,0,0,6,6,0,0,25,0
4,2,1,0,2,0,1,0,1,1,0,16,30,0
4,0,0,0,5,0,1,1,2,2,0,1,30,0
4,0,0,0,2,0,0,0,0,0,0,3,40,0
4,0,0,0,1,0,0,0,0,2,0,0,35,0
3,4,0,4,2,0,1,1,2,2,10,5,35,0
5,2,1,0,2,0,0,0,6,6,5,1,35,0
1,0,0,0,2,0,1,1,2,2,0,1,40,0
0,3,0,2,0,0,0,0,2,2,0,1,30,0
0,0,3,5,2,0,1,0,2,2,0,3,40,0
0,0,0,2,2,0,1,0,2,2,0,3,35,0
0,4,0,2,1,0,0,0,2,2,0,1,45,0
5,3,0,0,1,0,1,0,7,0,0,12,35,0
5,2,0,0,1,0,1,0,4,4,17,1,35,0
4,0,0,0,0,0,1,0,2,2,0,2,40,0
3,4,0,4,2,0,0,0,2,2,0,1,35,0
5,2,1,0,2,0,0,0,3,3,0,3,35,0
4,0,0,0,2,0,1,1,3,2,4,1,55,0
4,3,0,0,2,0,1,1,8,8,0,5,30,0
5,0,0,0,1,0,0,0,0,0,0,0,25,0
0,3,0,0,1,0,0,0,2,2,0,1,45,0
0,4,0,2,1,0,1,1,5,5,0,5,45,0
4,2,0,0,2,0,0,0,6,6,11,0,25,0
4,2,1,0,2,0,0,0,8,8,0,6,35,0
0,1,1,0,1,0,0,0,5,5,13,4,25,0
5,0,0,0,1,0,1,1,2,2,0,1,50,0
0,0,0,0,2,0,1,0,2,2,0,3,35,0
4,3,0,0,0,0,0,0,3,3,0,1,40,0
4,0,0,0,2,0,1,1,2,2,0,11,45,0
3,0,0,2,1,1,1,1,3,3,0,1,35,0
4,0,0,0,1,0,1,0,2,2,0,0,40,0
2,3,0,2,1,0,1,0,2,3,0,2,30,0
0,4,0,0,1,0,0,0,2,2,2,1,35,0
4,2,0,0,2,0,0,0,8,8,0,3,35,0
0,2,0,0,1,0,0,0,2,2,0,5,35,0
5,0,0,0,2,0,1,0,2,2,7,1,55,0
0,0,0,2,1,0,1,0,2,2,3,4,35,0
1,0,0,1,2,0,0,0,0,0,0,0,30,0
1,1,1,5,2,0,1,0,1,1,0,7,25,0
0,4,0,5,1,0,0,0,1,1,0,1,30,0
0,0,0,2,0,0,0,0,0,0,3,0,35,0
4,0,0,0,2,0,1,0,2,2,0,3,40,0
4,0,0,0,1,0,0,0,0,0,0,4,35,0
1,3,1,2,1,0,0,0,2,2,0,1,30,0
3,3,1,2,2,0,1,1,5,5,0,5,40,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
3,1,0,4,2,0,1,1,3,3,17,12,25,0
5,3,1,0,1,0,0,0,3,3,13,2,25,0
0,2,0,0,2,0,0,0,4,4,0,1,35,0
5,3,0,0,0,0,0,0,6,6,0,1,25,0
1,0,0,1,2,0,1,1,2,2,0,1,30,0
0,4,0,2,2,0,1,1,2,2,0,5,35,0
5,0,1,0,2,0,0,0,0,0,0,0,35,0
4,5,0,0,0,0,0,0,2,2,0,1,30,0
5,7,1,0,2,0,1,0,4,4,0,6,25,0
5,3,0,0,1,0,0,0,5,5,0,1,45,0
4,3,0,0,0,0,1,1,2,2,4,5,25,0
4,0,0,0,2,0,1,1,2,2,0,1,40,0
0,0,0,5,1,0,0,0,0,0,0,3,15,0
4,3,0,0,0,0,1,1,6,6,0,2,25,0
3,1,1,2,2,0,1,0,3,3,0,1,55,0
5,0,0,0,5,0,0,0,0,0,0,4,40,0
2,0,1,2,2,0,0,0,0,0,0,1,35,0
1,0,0,1,1,0,0,0,0,0,4,0,50,0
0,4,0,0,2,0,1,0,4,4,0,5,35,0
4,1,0,0,2,1,1,0,2,2,0,1,35,0
5,0,0,0,2,0,1,1,2,2,0,3,35,0
5,0,0,0,1,0,1,0,2,2,1,1,40,0
5,0,0,0,2,0,0,0,0,0,11,0,40,0
0,0,0,2,2,0,0,0,0,0,0,3,35,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
0,3,0,0,1,0,0,0,9,10,0,1,40,0
4,0,0,0,1,0,0,0,0,0,0,0,40,0
0,5,0,0,0,0,1,1,6,6,8,5,25,0
4,0,0,0,1,0,1,0,2,2,5,3,30,0
0,2,0,0,2,0,1,1,8,8,0,1,35,0
5,3,0,0,1,0,0,0,6,6,0,2,35,0
5,0,0,0,1,0,0,0,0,0,0,0,50,0
4,0,1,1,2,0,0,0,2,2,5,0,30,0
1,11,0,4,2,0,0,0,0,0,0,0,30,0
4,0,0,0,2,0,0,0,0,0,7,8,25,1
1,11,0,4,2,0,1,0,2,2,0,1,30,0
4,12,1,0,2,0,1,1,2,2,0,1,30,0
5,7,0,0,2,0,1,0,3,3,8,6,40,0
0,4,1,4,1,0,0,0,1,1,0,1,35,0
5,0,0,0,1,0,1,0,2,2,0,3,35,0
0,0,0,2,1,0,0,0,0,0,0,0,30,0
3,2,0,2,2,0,0,0,0,0,0,3,40,0
5,2,1,0,2,0,0,0,1,1,0,3,30,0
0,3,0,2,1,0,0,0,3,3,0,1,40,0
3,0,0,2,1,0,0,0,0,0,0,0,25,0
5,0,0,0,1,0,0,0,0,0,0,3,35,0
0,3,0,2,0,0,1,1,1,1,4,5,30,0
0,0,0,2,1,0,0,0,0,0,4,0,35,0
4,4,0,0,1,0,1,1,2,2,0,1,45,0
0,0,0,2,2,0,0,0,0,0,0,3,55,0
0,0,0,5,2,0,1,0,2,2,0,2,35,0
5,0,0,0,1,0,1,1,2,2,0,1,30,0
1,0,0,0,2,0,0,0,0,0,0,0,30,0
0,0,0,2,1,0,0,0,0,0,4,3,40,0
1,0,1,1,1,0,1,0,2,2,0,1,45,0
4,0,0,0,2,0,1,0,2,2,0,1,30,0
1,1,1,0,2,0,1,0,3,3,7,1,30,0
1,3,1,2,1,0,1,1,9,10,0,1,30,0
0,4,1,2,1,0,0,0,2,2,0,0,25,0
0,0,0,2,2,0,1,1,2,2,0,3,40,0
1,0,0,0,2,0,0,0,0,0,7,3,40,0
0,0,0,5,2,0,0,0,0,0,0,3,35,0
5,0,0,0,5,0,1,1,2,2,0,4,40,0
1,0,0,0,2,0,1,0,2,2,13,3,30,0
0,0,0,4,1,0,0,0,0,0,0,3,45,0
0,2,0,2,2,0,1,0,1,1,0,1,35,0
5,5,0,0,1,0,0,0,5,5,0,5,35,0
4,1,1,0,2,0,1,1,3,3,4,1,35,0
4,0,0,0,2,0,0,0,0,0,0,3,45,0
0,7,0,1,1,0,0,1,2,2,0,2,15,0
5,3,0,0,2,0,1,0,7,7,0,2,35,0
4,0,0,0,2,0,0,0,0,0,13,1,55,0
2,3,0,2,3,0,0,0,2,2,0,1,35,0
5,2,0,0,2,0,1,1,2,2,0,1,35,0
0,4,0,2,1,0,1,0,2,2,0,5,40,0
4,3,0,0,0,0,0,0,9,10,0,4,35,0
1,0,0,0,2,0,1,1,2,2,0,1,30,0
0,3,0,4,0,0,0,0,2,2,0,3,25,0
0,0,0,5,1,0,1,1,2,2,0,3,20,0
0,0,0,2,2,0,0,0,0,0,5,3,40,0
4,0,0,0,2,0,0,0,0,0,0,3,30,0
1,0,0,0,1,0,0,0,0,0,5,3,40,0
5,0,1,0,1,0,0,0,0,0,0,1,25,0
1,0,0,2,1,0,0,0,0,0,0,1,40,0
2,1,0,4,2,0,1,0,3,3,0,1,35,0
1,1,0,1,2,0,1,1,1,1,1,1,35,0
0,5,0,0,0,0,0,0,2,2,0,1,35,0
0,0,0,0,4,0,1,0,2,2,0,1,25,0
5,2,0,0,2,0,0,0,0,0,0,1,55,0
0,0,0,2,1,0,0,0,0,0,0,0,5,0
5,0,0,0,1,0,1,1,2,2,0,3,40,0
4,0,1,0,1,0,0,0,0,0,0,3,40,0
0,4,0,2,2,0,0,0,1,1,4,1,35,0
3,7,0,2,1,0,0,0,0,0,0,4,35,0
4,0,0,0,2,0,0,0,0,0,0,3,40,0
4,3,0,0,0,0,1,1,2,2,0,12,35,0
5,0,0,0,1,0,0,0,0,0,4,3,45,0
4,3,1,0,1,0,0,0,2,2,8,1,45,0
5,0,0,0,1,0,1,0,2,2,0,3,45,0
4,0,0,0,1,0,0,0,0,0,4,3,40,0
0,3,0,2,0,0,0,0,2,2,0,1,25,0
4,0,0,0,1,0,0,0,0,0,0,3,35,0
0,2,0,2,1,0,0,0,4,4,3,3,45,0
4,0,0,0,1,0,0,0,0,0,4,0,30,0
3,1,0,4,2,0,1,0,3,3,4,1,35,0
4,2,0,0,2,0,1,1,8,8,0,1,40,0
4,0,0,0,5,0,0,0,0,0,0,3,30,0
0,13,0,0,0,0,0,0,2,2,0,1,35,0
1,0,0,1,1,0,1,0,2,2,3,3,50,0
1,0,1,2,2,0,1,0,2,2,0,1,25,0
2,3,0,2,1,0,0,0,2,2,0,1,45,0
1,0,1,0,1,0,1,0,2,2,0,1,35,0
0,3,0,0,2,0,0,0,8,8,0,1,35,0
1,5,1,2,1,0,0,0,5,5,0,5,45,0
0,4,0,2,1,0,0,0,2,2,0,1,40,0
1,5,1,2,1,0,1,1,2,2,0,1,45,0
4,0,0,0,2,0,1,0,0,0,0,3,30,0
1,0,0,0,1,0,1,0,2,2,13,1,40,0
5,2,0,0,2,0,0,0,0,0,0,1,55,0
0,4,0,5,2,0,1,1,2,2,0,2,40,0
1,3,0,2,1,0,1,1,10,11,0,5,35,0
4,4,0,0,1,0,0,0,6,6,4,1,35,0
0,4,0,5,2,0,0,0,1,1,0,2,40,0
0,0,0,2,2,0,0,0,0,0,0,0,45,0
0,4,1,2,2,0,0,0,2,2,0,1,35,0
0,4,0,2,1,0,1,1,2,2,5,2,35,0
4,0,1,0,2,0,0,0,0,2,0,3,40,0
1,0,0,2,2,0,0,0,8,8,0,0,35,0
3,6,0,2,1,0,1,0,2,2,0,1,25,0
5,3,0,0,2,0,0,0,2,2,0,1,35,0
5,0,0,0,1,0,0,0,2,2,0,1,50,0
0,2,0,4,2,0,0,0,3,3,7,1,40,0
0,0,0,0,2,0,0,0,0,0,0,3,35,0
0,0,0,2,2,0,0,0,7,7,0,9,25,0
5,2,1,0,2,0,1,0,3,1,0,6,35,0
4,0,0,0,2,0,1,0,2,2,0,1,30,0
3,7,0,2,1,1,1,1,2,2,0,6,35,0
5,5,0,0,1,0,1,0,1,1,0,2,35,0
0,0,0,2,2,0,0,0,0,10,0,0,55,0
0,0,0,2,1,0,1,0,2,2,0,0,5,0
4,0,0,0,2,0,1,1,2,2,0,1,25,0
1,0,0,2,2,0,0,0,0,0,0,4,35,0
4,3,0,0,0,0,0,0,1,1,0,1,25,0
3,1,0,2,2,0,1,0,2,0,0,1,40,0
3,3,1,2,2,0,0,0,2,2,0,1,40,0
0,12,0,2,1,0,1,1,2,2,0,1,40,0
5,1,0,0,1,0,1,0,2,2,0,1,25,0
3,4,0,2,1,0,0,0,2,2,4,1,30,0
5,3,0,0,0,0,1,1,2,2,0,2,25,0
3,0,0,2,1,0,1,1,4,2,1,2,30,0
0,0,0,2,2,0,0,0,0,0,0,0,45,0
3,4,0,5,1,0,1,1,2,2,0,5,40,0
1,0,0,2,2,0,1,1,2,2,0,1,35,0
0,3,0,2,0,0,1,1,3,3,0,2,40,0
5,0,0,0,2,0,0,0,0,0,0,1,55,0
4,2,0,0,2,0,1,0,7,7,5,11,25,0
4,0,0,0,2,0,1,1,2,2,0,1,30,0
3,1,0,2,2,0,1,1,2,2,3,1,35,0
3,4,0,4,2,0,0,0,2,2,0,0,35,0
4,6,1,0,2,0,0,0,3,3,0,1,35,0
0,7,0,1,1,0,1,1,3,3,0,2,15,0
5,1,0,0,2,0,1,1,2,2,0,1,40,0
1,0,1,0,1,0,0,0,0,0,0,3,35,0
5,0,0,0,2,0,0,0,0,0,0,1,55,0
4,4,0,0,1,0,0,0,2,2,0,5,45,0
1,2,1,0,1,0,0,0,4,4,0,0,35,0
0,0,0,2,2,0,1,1,2,2,0,1,55,0
0,4,1,2,1,0,0,0,2,2,0,1,35,0
3,1,0,2,1,0,1,1,2,2,5,1,35,0
3,0,0,2,1,0,0,0,0,0,4,0,30,0
0,13,0,0,0,0,1,1,11,9,0,5,35,0
0,3,0,2,1,0,1,1,7,7,0,5,40,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
1,3,1,1,1,0,0,0,7,7,15,1,35,0
0,4,0,2,1,0,0,0,2,2,0,4,40,0
4,0,0,0,1,0,1,1,2,2,0,1,35,0
0,3,0,2,2,0,1,1,3,3,0,4,35,0
5,2,0,0,2,0,0,0,1,8,0,8,0,1
5,0,0,0,5,0,0,0,0,0,18,3,50,0
0,4,0,2,1,0,1,1,2,2,0,5,40,0
0,3,0,0,1,0,1,1,4,4,0,5,45,0
3,0,0,2,1,1,1,0,2,2,0,1,25,0
0,0,0,2,2,0,1,0,2,2,0,9,25,0
5,0,0,0,1,0,1,0,0,0,0,12,50,0
5,3,0,0,1,0,0,0,7,10,0,4,35,0
3,11,0,2,0,0,0,0,0,0,0,5,35,0
3,11,0,2,0,0,1,0,2,2,0,5,35,0
0,0,1,2,1,0,1,0,1,1,0,5,40,0
0,3,0,4,0,0,1,0,11,9,0,5,25,0
1,3,0,2,1,0,0,0,2,2,0,1,35,0
0,3,0,0,1,0,1,0,2,2,0,2,40,0
1,0,0,1,2,0,0,0,0,0,0,0,30,0
4,0,1,0,2,0,0,0,0,0,4,0,40,0
4,2,0,0,2,0,0,0,9,10,0,1,40,0
1,0,0,2,2,0,0,0,3,0,10,0,35,0
0,0,0,2,2,0,0,0,0,0,0,3,35,0
4,5,0,0,0,0,1,0,0,0,0,5,30,0
3,0,0,2,1,0,0,0,0,0,0,3,40,0
5,0,0,0,1,0,0,0,0,0,4,3,30,0
1,7,0,2,2,0,0,0,1,1,0,1,45,0
4,4,0,0,3,0,0,0,2,2,0,12,25,0
0,0,0,3,2,0,0,0,0,0,0,3,55,0
0,12,0,2,1,0,0,0,2,2,0,5,40,0
1,0,0,2,2,0,1,0,2,2,0,1,35,0
4,0,1,0,1,0,0,0,0,0,4,0,35,0
0,0,0,0,4,0,0,0,0,0,0,3,25,0
4,3,0,0,1,0,1,1,0,0,0,5,40,0
5,0,0,0,1,0,1,1,2,2,0,4,35,0
4,3,0,0,2,0,0,0,1,2,5,1,30,0
3,4,0,5,1,0,0,0,2,2,0,1,40,0
4,14,0,0,2,0,0,0,6,6,15,3,30,0
0,4,1,2,1,0,1,1,2,2,0,1,45,0
0,0,0,2,2,0,1,1,2,2,0,1,40,0
5,0,0,0,5,0,1,1,2,2,4,2,40,0
5,3,0,0,2,0,1,1,0,0,0,13,5,0
0,0,0,4,1,0,1,1,2,2,0,1,45,0
1,1,0,2,2,0,1,1,2,2,0,1,35,0
4,3,0,0,1,0,1,0,2,2,0,1,40,0
4,15,0,0,1,0,0,0,5,5,0,0,35,0
4,3,0,0,0,0,0,0,4,4,0,1,25,0
2,0,1,2,1,0,0,0,0,0,0,0,35,0
3,1,0,2,2,0,1,0,3,3,0,1,45,0
4,3,0,0,2,0,0,0,2,2,4,5,25,0
5,0,0,0,2,0,1,0,3,3,0,1,25,0
5,3,0,0,1,0,0,0,8,8,5,1,25,0
5,0,0,0,2,0,1,0,2,2,2,1,25,0
5,7,1,0,2,0,0,0,1,1,3,1,25,0
5,2,0,0,2,0,0,0,3,3,0,1,35,0
4,4,0,0,2,0,0,0,2,2,0,1,40,0
5,3,0,0,1,0,1,0,2,2,0,1,35,0
5,0,1,0,1,0,1,1,2,2,0,1,40,0
5,3,0,0,1,0,0,0,8,8,0,5,40,0
4,6,0,0,1,0,1,0,11,9,0,6,30,0
2,1,0,4,2,0,0,0,2,2,1,1,55,0
5,0,1,0,1,0,0,0,0,0,0,0,40,0
5,4,0,0,1,0,1,1,4,4,2,5,35,0
4,6,0,0,1,0,0,0,5,5,3,16,30,0
4,12,0,0,2,0,1,0,1,8,0,1,40,0
5,7,0,0,1,0,0,0,10,11,6,1,35,0
4,0,1,0,1,0,0,0,0,0,0,0,35,0
5,7,0,0,1,0,1,1,3,3,0,12,35,0
3,1,0,2,2,0,1,0,1,1,1,1,35,0
0,3,0,0,0,0,0,0,2,2,0,1,35,0
3,0,1,2,2,0,0,0,0,0,2,0,45,0
0,1,0,0,2,0,1,0,2,2,0,1,50,0
0,0,0,0,5,0,0,0,0,0,13,3,25,0
5,3,0,0,1,0,1,1,2,2,0,1,40,0
5,9,0,0,0,0,1,1,1,1,0,12,20,0
5,0,0,0,2,0,0,0,0,0,0,1,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
1,1,1,1,2,0,1,1,12,12,4,1,35,0
0,3,0,0,2,0,1,1,2,2,0,1,35,0
3,1,1,2,2,1,1,1,2,2,0,1,35,0
0,4,0,0,1,0,0,0,2,2,0,1,25,0
